<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,RSI,Signal RSI
USDJPY,20010103,160200,114.36,114.37,114.36,114.37,4,46.28531069004471,0.0
USDJPY,20010103,160300,114.36,114.37,114.36,114.36,4,43.78754228881464,0.0
USDJPY,20010103,160400,114.37,114.38,114.36,114.37,4,46.87494351327315,0.0
USDJPY,20010103,160500,114.36,114.36,114.35,114.35,4,41.9163486997435,0.0
USDJPY,20010103,160600,114.34,114.35,114.33,114.35,4,41.916348699743494,0.0
USDJPY,20010103,160700,114.35,114.36,114.34,114.36,4,45.273383432116574,0.0
USDJPY,20010103,160800,114.36,114.36,114.36,114.36,4,45.273383432116574,0.0
USDJPY,20010103,160900,114.36,114.36,114.34,114.34,4,39.92148377844886,0.0
USDJPY,20010103,161000,114.34,114.36,114.34,114.34,4,39.92148377844886,0.0
USDJPY,20010103,161100,114.35,114.36,114.33,114.36,4,47.165097562948255,0.0
USDJPY,20010103,161200,114.36,114.36,114.36,114.36,4,47.16509756294826,0.0
USDJPY,20010103,161300,114.36,114.36,114.34,114.34,4,41.37900358033339,0.0
USDJPY,20010103,161400,114.35,114.35,114.35,114.35,4,45.01139103989026,0.0
USDJPY,20010103,161500,114.35,114.35,114.34,114.34,4,42.19565835466258,0.0
USDJPY,20010103,161600,114.31,114.33,114.31,114.33,4,39.53243703496473,0.0
USDJPY,20010103,161700,114.33,114.33,114.32,114.33,4,39.53243703496473,0.0
USDJPY,20010103,161800,114.33,114.36,114.33,114.36,4,50.420122424092575,0.0
USDJPY,20010103,161900,114.36,114.36,114.36,114.36,4,50.420122424092575,0.0
USDJPY,20010103,162000,114.36,114.37,114.35,114.36,4,50.420122424092575,0.0
USDJPY,20010103,162100,114.35,114.36,114.35,114.35,4,46.90406186268089,0.0
USDJPY,20010103,162200,114.34,114.34,114.33,114.33,4,40.77908310644364,0.0
USDJPY,20010103,162300,114.33,114.33,114.31,114.32,4,38.10007140762212,0.0
USDJPY,20010103,162400,114.31,114.31,114.29,114.29,4,31.429277936243608,0.0
USDJPY,20010103,162500,114.29,114.29,114.29,114.29,4,31.429277936243608,0.0
USDJPY,20010103,162600,114.28,114.29,114.27,114.27,4,27.68191358007708,0.0
USDJPY,20010103,162700,114.27,114.28,114.27,114.28,4,32.04475274148976,1.0
USDJPY,20010103,162800,114.28,114.28,114.26,114.27,4,30.089842276429493,0.0
USDJPY,20010103,162900,114.29,114.31,114.29,114.3,4,41.600165095646275,0.0
USDJPY,20010103,163000,114.29,114.29,114.29,114.29,4,39.278671745655956,0.0
USDJPY,20010103,163100,114.28,114.28,114.28,114.28,4,37.05193939780189,0.0
USDJPY,20010103,163200,114.28,114.28,114.27,114.28,4,37.05193939780189,0.0
USDJPY,20010103,163300,114.29,114.31,114.29,114.31,4,47.422490921066725,0.0
USDJPY,20010103,163400,114.31,114.31,114.31,114.31,4,47.422490921066725,0.0
USDJPY,20010103,163500,114.29,114.31,114.28,114.28,4,39.815086132846226,0.0
USDJPY,20010103,163600,114.28,114.3,114.28,114.29,4,43.092170439903555,0.0
USDJPY,20010103,163700,114.29,114.29,114.28,114.28,4,40.70526486234142,0.0
USDJPY,20010103,163800,114.28,114.28,114.28,114.28,4,40.70526486234142,0.0
USDJPY,20010103,163900,114.27,114.27,114.25,114.25,4,34.12808889565429,0.0
USDJPY,20010103,164000,114.26,114.26,114.24,114.25,4,34.12808889565429,0.0
USDJPY,20010103,164100,114.24,114.24,114.24,114.24,4,32.12161131770449,0.0
USDJPY,20010103,164200,114.23,114.25,114.23,114.24,4,32.12161131770449,0.0
USDJPY,20010103,164300,114.25,114.25,114.23,114.23,4,30.07119347158988,0.0
USDJPY,20010103,164400,114.24,114.25,114.24,114.25,4,38.523390925682435,0.0
USDJPY,20010103,164500,114.25,114.25,114.23,114.24,4,36.169375950151554,0.0
USDJPY,20010103,164600,114.23,114.24,114.23,114.24,4,36.169375950151554,0.0
USDJPY,20010103,164700,114.23,114.25,114.23,114.24,4,36.169375950151554,0.0
USDJPY,20010103,164800,114.25,114.25,114.25,114.25,4,40.69549960909947,0.0
USDJPY,20010103,164900,114.25,114.25,114.25,114.25,4,40.69549960909947,0.0
USDJPY,20010103,165000,114.23,114.25,114.23,114.24,4,37.60313466356816,0.0
USDJPY,20010103,165100,114.23,114.23,114.23,114.23,4,34.75872056587565,0.0
USDJPY,20010103,165200,114.23,114.23,114.21,114.22,4,32.140500810403296,0.0
USDJPY,20010103,165300,114.21,114.23,114.21,114.23,4,37.23221263855781,0.0
USDJPY,20010103,165400,114.23,114.23,114.22,114.22,4,34.44859628458268,0.0
USDJPY,20010103,165500,114.22,114.23,114.22,114.23,4,39.333168447331694,0.0
USDJPY,20010103,165600,114.22,114.22,114.22,114.22,4,36.41127045585858,0.0
USDJPY,20010103,165700,114.22,114.23,114.22,114.23,4,41.121554895493084,0.0
USDJPY,20010103,165800,114.24,114.24,114.23,114.24,4,45.471420630243955,0.0
USDJPY,20010103,165900,114.23,114.24,114.23,114.23,4,42.12025999234614,0.0
USDJPY,20010103,170000,114.23,114.24,114.23,114.24,4,46.376231740654,0.0
USDJPY,20010103,170100,114.23,114.23,114.23,114.23,4,42.973283186533536,0.0
USDJPY,20010103,170200,114.23,114.23,114.22,114.22,4,39.826164695476,0.0
USDJPY,20010103,170300,114.23,114.23,114.22,114.22,4,39.826164695476,0.0
USDJPY,20010103,170400,114.22,114.23,114.22,114.22,4,39.826164695476,0.0
USDJPY,20010103,170500,114.23,114.25,114.23,114.25,4,52.78274988337308,0.0
USDJPY,20010103,170600,114.26,114.26,114.26,114.26,4,56.17051041133532,0.0
USDJPY,20010103,170700,114.25,114.25,114.25,114.25,4,52.141656494022854,0.0
USDJPY,20010103,170800,114.25,114.27,114.25,114.26,4,55.5732979735459,0.0
USDJPY,20010103,170900,114.28,114.28,114.25,114.25,4,51.58956010264996,0.0
USDJPY,20010103,171100,114.26,114.26,114.26,114.26,4,55.05894534662414,0.0
USDJPY,20010103,171300,114.25,114.25,114.21,114.21,4,39.728103095866025,0.0
USDJPY,20010103,171400,114.22,114.22,114.19,114.19,4,35.473256902956805,0.0
USDJPY,20010103,171500,114.19,114.19,114.19,114.19,4,35.473256902956805,0.0
USDJPY,20010103,171600,114.18,114.2,114.18,114.19,4,35.473256902956805,0.0
USDJPY,20010103,171700,114.18,114.18,114.15,114.17,4,31.288035971585472,0.0
USDJPY,20010103,171800,114.14,114.14,114.14,114.14,4,26.279504187612034,0.0
USDJPY,20010103,171900,114.14,114.15,114.14,114.15,4,30.28557141041715,1.0
USDJPY,20010103,172100,114.14,114.15,114.13,114.14,4,28.611203854101703,0.0
USDJPY,20010103,172200,114.14,114.14,114.12,114.12,4,25.566776082206303,0.0
USDJPY,20010103,172300,114.12,114.12,114.12,114.12,4,25.566776082206303,0.0
USDJPY,20010103,172400,114.12,114.12,114.11,114.12,4,25.566776082206303,0.0
USDJPY,20010103,172500,114.12,114.13,114.12,114.13,4,30.20466150750562,1.0
USDJPY,20010103,172600,114.14,114.14,114.13,114.14,4,34.593586934920964,0.0
USDJPY,20010103,172700,114.14,114.14,114.14,114.14,4,34.593586934920964,0.0
USDJPY,20010103,172800,114.14,114.14,114.13,114.13,4,32.24219133302651,0.0
USDJPY,20010103,173000,114.14,114.14,114.14,114.14,4,36.86380059341365,0.0
USDJPY,20010103,173100,114.14,114.14,114.14,114.14,4,36.86380059341365,0.0
USDJPY,20010103,173200,114.14,114.14,114.14,114.14,4,36.86380059341365,0.0
USDJPY,20010103,173300,114.14,114.14,114.14,114.14,4,36.86380059341365,0.0
USDJPY,20010103,173400,114.14,114.14,114.14,114.14,4,36.86380059341365,0.0
USDJPY,20010103,173500,114.13,114.13,114.13,114.13,4,33.54914266614951,0.0
USDJPY,20010103,173600,114.14,114.14,114.12,114.12,4,30.58728477418309,0.0
USDJPY,20010103,173700,114.11,114.11,114.11,114.11,4,27.93167390463853,0.0
USDJPY,20010103,173800,114.11,114.11,114.11,114.11,4,27.93167390463853,0.0
USDJPY,20010103,173900,114.12,114.12,114.11,114.11,4,27.93167390463853,0.0
USDJPY,20010103,174000,114.11,114.12,114.11,114.12,4,34.982028745248684,1.0
USDJPY,20010103,174100,114.14,114.15,114.14,114.15,4,50.59657959828025,0.0
USDJPY,20010103,174200,114.14,114.14,114.13,114.13,4,43.155650390146015,0.0
USDJPY,20010103,174300,114.14,114.14,114.14,114.14,4,47.32675227712094,0.0
USDJPY,20010103,174400,114.14,114.14,114.14,114.14,4,47.32675227712094,0.0
USDJPY,20010103,174500,114.14,114.14,114.14,114.14,4,47.32675227712094,0.0
USDJPY,20010103,174600,114.13,114.13,114.13,114.13,4,43.35353712375704,0.0
USDJPY,20010103,174700,114.14,114.14,114.13,114.13,4,43.35353712375704,0.0
USDJPY,20010103,174800,114.11,114.12,114.11,114.12,4,39.506928397927574,0.0
USDJPY,20010103,174900,114.12,114.12,114.12,114.12,4,39.506928397927574,0.0
USDJPY,20010103,175000,114.12,114.12,114.12,114.12,4,39.506928397927574,0.0
USDJPY,20010103,175100,114.13,114.13,114.12,114.12,4,39.506928397927574,0.0
USDJPY,20010103,175200,114.12,114.12,114.11,114.11,4,35.294788445498085,0.0
USDJPY,20010103,175300,114.11,114.11,114.1,114.11,4,35.294788445498085,0.0
USDJPY,20010103,175400,114.11,114.11,114.11,114.11,4,35.294788445498085,0.0
USDJPY,20010103,175500,114.11,114.11,114.11,114.11,4,35.294788445498085,0.0
USDJPY,20010103,175600,114.11,114.11,114.11,114.11,4,35.294788445498085,0.0
USDJPY,20010103,175700,114.12,114.12,114.12,114.12,4,43.95087829520227,0.0
USDJPY,20010103,175800,114.12,114.14,114.12,114.14,4,56.48818774104516,0.0
USDJPY,20010103,175900,114.12,114.14,114.12,114.13,4,50.41583257601946,0.0
USDJPY,20010103,180000,114.12,114.12,114.12,114.12,4,45.18491716689041,0.0
USDJPY,20010103,180100,114.12,114.12,114.11,114.11,4,40.64354571817957,0.0
USDJPY,20010103,180200,114.11,114.12,114.11,114.12,4,46.44067894461623,0.0
USDJPY,20010103,180300,114.14,114.14,114.14,114.14,4,55.74920799334748,0.0
USDJPY,20010103,180400,114.14,114.15,114.14,114.15,4,59.53598439896664,0.0
USDJPY,20010103,180500,114.15,114.16,114.15,114.16,4,62.950403161085056,0.0
USDJPY,20010103,180600,114.16,114.18,114.16,114.18,4,68.64839988185035,0.0
USDJPY,20010103,180700,114.18,114.19,114.18,114.19,4,71.0461285609957,0.0
USDJPY,20010103,180800,114.19,114.19,114.18,114.19,4,71.0461285609957,0.0
USDJPY,20010103,180900,114.19,114.19,114.19,114.19,4,71.0461285609957,0.0
USDJPY,20010103,181000,114.19,114.2,114.19,114.2,4,73.5706595291636,0.0
USDJPY,20010103,181100,114.2,114.22,114.2,114.22,4,77.74927903586358,0.0
USDJPY,20010103,181200,114.22,114.23,114.22,114.23,4,79.49494864286146,0.0
USDJPY,20010103,181300,114.23,114.23,114.17,114.18,4,55.886037074786024,-1.0
USDJPY,20010103,181400,114.17,114.17,114.15,114.15,4,46.88823820907332,0.0
USDJPY,20010103,181500,114.15,114.15,114.15,114.15,4,46.88823820907333,0.0
USDJPY,20010103,181600,114.15,114.15,114.14,114.14,4,44.1408396364023,0.0
USDJPY,20010103,181700,114.14,114.14,114.13,114.13,4,41.520798364947865,0.0
USDJPY,20010103,181800,114.17,114.2,114.14,114.14,4,45.03432911680714,0.0
USDJPY,20010103,181900,114.08,114.09,114.08,114.08,4,32.44033286726089,0.0
USDJPY,20010103,182000,114.06,114.06,114.06,114.06,4,29.480803790125222,0.0
USDJPY,20010103,182100,114.03,114.08,114.03,114.08,4,35.78934696404957,1.0
USDJPY,20010103,182200,114.09,114.17,114.09,114.17,4,55.208008599890505,0.0
USDJPY,20010103,182300,114.2,114.2,114.18,114.19,4,58.23101001757514,0.0
USDJPY,20010103,182400,114.19,114.19,114.19,114.19,4,58.23101001757514,0.0
USDJPY,20010103,182500,114.23,114.3,114.23,114.3,4,70.80106236888311,0.0
USDJPY,20010103,182600,114.31,114.31,114.27,114.27,4,65.05127020365379,-1.0
USDJPY,20010103,182700,114.28,114.28,114.25,114.25,4,61.467412728744314,0.0
USDJPY,20010103,182800,114.25,114.25,114.25,114.25,4,61.467412728744314,0.0
USDJPY,20010103,182900,114.25,114.29,114.25,114.29,4,65.83352131537944,0.0
USDJPY,20010103,183000,114.28,114.29,114.28,114.28,4,63.8846307950461,0.0
USDJPY,20010103,183100,114.29,114.31,114.29,114.31,4,67.0372381781613,0.0
USDJPY,20010103,183200,114.3,114.3,114.29,114.29,4,63.083678803297026,0.0
USDJPY,20010103,183300,114.28,114.28,114.27,114.27,4,59.316368530732255,0.0
USDJPY,20010103,183400,114.28,114.31,114.28,114.29,4,61.77475064980174,0.0
USDJPY,20010103,183500,114.29,114.29,114.22,114.23,4,51.68461702913807,0.0
USDJPY,20010103,183600,114.21,114.22,114.2,114.2,4,47.506384697206386,0.0
USDJPY,20010103,183700,114.2,114.21,114.2,114.21,4,48.986779173389365,0.0
USDJPY,20010103,183800,114.22,114.22,114.21,114.21,4,48.986779173389365,0.0
USDJPY,20010103,183900,114.2,114.2,114.17,114.17,4,43.319394314787424,0.0
USDJPY,20010103,184000,114.15,114.15,114.15,114.15,4,40.77903333188044,0.0
USDJPY,20010103,184100,114.15,114.15,114.14,114.14,4,39.530778897980234,0.0
USDJPY,20010103,184200,114.13,114.13,114.12,114.12,4,37.085729191655,0.0
USDJPY,20010103,184300,114.13,114.14,114.12,114.12,4,37.085729191655,0.0
USDJPY,20010103,184400,114.11,114.11,114.09,114.09,4,33.482957375428086,0.0
USDJPY,20010103,184500,114.1,114.1,114.09,114.09,4,33.482957375428086,0.0
USDJPY,20010103,184600,114.09,114.09,114.09,114.09,4,33.482957375428086,0.0
USDJPY,20010103,184700,114.09,114.11,114.09,114.09,4,33.482957375428086,0.0
USDJPY,20010103,184800,114.08,114.08,113.81,113.91,4,18.76840064799096,0.0
USDJPY,20010103,184900,113.86,113.86,113.81,113.85,4,16.211011000598702,0.0
USDJPY,20010103,185000,113.86,113.92,113.86,113.9,4,25.34071881392785,0.0
USDJPY,20010103,185100,113.89,113.94,113.89,113.93,4,30.25139595867607,1.0
USDJPY,20010103,185200,113.94,113.94,113.89,113.89,4,27.640844240574054,0.0
USDJPY,20010103,185300,113.87,113.87,113.84,113.84,4,24.76408294047951,0.0
USDJPY,20010103,185400,113.79,113.81,113.79,113.79,4,22.26820977725903,0.0
USDJPY,20010103,185500,113.81,113.81,113.81,113.81,4,25.502554580658185,0.0
USDJPY,20010103,185600,113.84,113.84,113.77,113.77,4,23.405010190875743,0.0
USDJPY,20010103,185700,113.75,113.75,113.75,113.75,4,22.412417951915785,0.0
USDJPY,20010103,185800,113.76,113.78,113.76,113.78,4,27.386954597768593,0.0
USDJPY,20010103,185900,113.79,113.81,113.75,113.75,4,25.618100449420268,0.0
USDJPY,20010103,190000,113.74,113.75,113.71,113.71,4,23.44389092124682,0.0
USDJPY,20010103,190100,113.7,113.7,113.69,113.69,4,22.419343534496306,0.0
USDJPY,20010103,190200,113.69,113.7,113.69,113.7,4,24.20299137301633,0.0
USDJPY,20010103,190300,113.7,113.7,113.67,113.67,4,22.529537033085134,0.0
USDJPY,20010103,190400,113.68,113.68,113.64,113.68,4,24.40581272474975,0.0
USDJPY,20010103,190500,113.69,113.71,113.68,113.7,4,28.153643135683026,0.0
USDJPY,20010103,190600,113.71,113.72,113.71,113.72,4,31.795232283891053,1.0
USDJPY,20010103,190700,113.72,113.72,113.72,113.72,4,31.795232283891053,0.0
USDJPY,20010103,190800,113.73,113.74,113.73,113.74,4,35.58195168382447,0.0
USDJPY,20010103,190900,113.72,113.73,113.72,113.73,4,34.54909571689879,0.0
USDJPY,20010103,191000,113.78,113.79,113.78,113.79,4,44.886348103480046,0.0
USDJPY,20010103,191100,113.79,113.81,113.79,113.8,4,46.40564261693984,0.0
USDJPY,20010103,191200,113.8,113.8,113.78,113.78,4,43.804771233436476,0.0
USDJPY,20010103,191300,113.78,113.78,113.78,113.78,4,43.80477123343647,0.0
USDJPY,20010103,191400,113.76,113.76,113.76,113.76,4,41.13121692248201,0.0
USDJPY,20010103,191600,113.75,113.75,113.75,113.75,4,39.82248516491577,0.0
USDJPY,20010103,191800,113.75,113.75,113.75,113.75,4,39.82248516491577,0.0
USDJPY,20010103,191900,113.75,113.75,113.72,113.72,4,35.85332074184417,0.0
USDJPY,20010103,192000,113.73,113.73,113.73,113.73,4,38.06917417467461,0.0
USDJPY,20010103,192200,113.7,113.7,113.69,113.69,4,33.13812376555725,0.0
USDJPY,20010103,192300,113.68,113.71,113.68,113.71,4,37.497440984597105,0.0
USDJPY,20010103,192400,113.72,113.73,113.72,113.73,4,41.59808161082597,0.0
USDJPY,20010103,192500,113.73,113.73,113.7,113.7,4,37.611916223657566,0.0
USDJPY,20010103,192600,113.72,113.72,113.7,113.7,4,37.611916223657566,0.0
USDJPY,20010103,192800,113.69,113.69,113.69,113.69,4,36.268353448974516,0.0
USDJPY,20010103,192900,113.7,113.75,113.7,113.74,4,46.54944862865852,0.0
USDJPY,20010103,193000,113.75,113.75,113.75,113.75,4,48.34425478755074,0.0
USDJPY,20010103,193100,113.75,113.75,113.75,113.75,4,48.34425478755074,0.0
USDJPY,20010103,193200,113.73,113.73,113.71,113.71,4,41.82847042127418,0.0
USDJPY,20010103,193400,113.72,113.72,113.72,113.72,4,43.86540517259225,0.0
USDJPY,20010103,193600,113.69,113.72,113.69,113.71,4,42.27137091615798,0.0
USDJPY,20010103,193700,113.7,113.7,113.69,113.69,4,39.20298932513298,0.0
USDJPY,20010103,193800,113.69,113.69,113.69,113.69,4,39.20298932513298,0.0
USDJPY,20010103,193900,113.69,113.69,113.69,113.69,4,39.20298932513298,0.0
USDJPY,20010103,194000,113.67,113.67,113.67,113.67,4,35.94427139271707,0.0
USDJPY,20010103,194100,113.66,113.67,113.66,113.67,4,35.94427139271707,0.0
USDJPY,20010103,194200,113.67,113.67,113.67,113.67,4,35.944271392717056,0.0
USDJPY,20010103,194300,113.67,113.67,113.67,113.67,4,35.94427139271707,0.0
USDJPY,20010103,194400,113.67,113.67,113.67,113.67,4,35.94427139271707,0.0
USDJPY,20010103,194600,113.67,113.67,113.67,113.67,4,35.944271392717056,0.0
USDJPY,20010103,194700,113.66,113.66,113.63,113.64,4,30.09139596219218,0.0
USDJPY,20010103,194800,113.64,113.64,113.64,113.64,4,30.09139596219218,0.0
USDJPY,20010103,194900,113.64,113.64,113.64,113.64,4,30.091395962192195,0.0
USDJPY,20010103,195000,113.62,113.62,113.61,113.61,4,25.00587253370891,0.0
USDJPY,20010103,195100,113.61,113.62,113.61,113.62,4,29.295353153725344,0.0
USDJPY,20010103,195200,113.62,113.64,113.62,113.64,4,37.050410836786874,1.0
USDJPY,20010103,195300,113.64,113.65,113.63,113.65,4,40.560872149299854,0.0
USDJPY,20010103,195400,113.65,113.65,113.65,113.65,4,40.560872149299854,0.0
USDJPY,20010103,195500,113.65,113.65,113.65,113.65,4,40.560872149299854,0.0
USDJPY,20010103,195600,113.65,113.65,113.64,113.64,4,37.91973681365457,0.0
USDJPY,20010103,195700,113.63,113.63,113.62,113.62,4,33.25567952408019,0.0
USDJPY,20010103,195800,113.61,113.61,113.61,113.61,4,31.189974662710924,0.0
USDJPY,20010103,195900,113.61,113.61,113.61,113.61,4,31.189974662710924,0.0
USDJPY,20010103,200000,113.61,113.61,113.61,113.61,4,31.189974662710924,0.0
USDJPY,20010103,200100,113.61,113.64,113.61,113.62,4,36.143999813017885,0.0
USDJPY,20010103,200200,113.62,113.62,113.61,113.61,4,33.5432625835993,0.0
USDJPY,20010103,200300,113.61,113.62,113.61,113.62,4,38.32263382818278,0.0
USDJPY,20010103,200400,113.62,113.62,113.62,113.62,4,38.32263382818278,0.0
USDJPY,20010103,200800,113.61,113.63,113.61,113.62,4,38.32263382818278,0.0
USDJPY,20010103,201100,113.64,113.64,113.64,113.64,4,47.71532802941445,0.0
USDJPY,20010103,201200,113.65,113.65,113.65,113.65,4,51.67779617699897,0.0
USDJPY,20010103,201300,113.65,113.65,113.65,113.65,4,51.67779617699897,0.0
USDJPY,20010103,201400,113.67,113.67,113.67,113.67,4,58.90230355549771,0.0
USDJPY,20010103,201500,113.67,113.67,113.67,113.67,4,58.90230355549771,0.0
USDJPY,20010103,201600,113.67,113.67,113.67,113.67,4,58.90230355549771,0.0
USDJPY,20010103,201800,113.67,113.67,113.67,113.67,4,58.90230355549771,0.0
USDJPY,20010103,201900,113.67,113.67,113.67,113.67,4,58.90230355549771,0.0
USDJPY,20010103,202100,113.67,113.67,113.67,113.67,4,58.90230355549771,0.0
USDJPY,20010103,202200,113.67,113.67,113.67,113.67,4,58.90230355549771,0.0
USDJPY,20010103,202300,113.65,113.65,113.64,113.64,4,42.7837950185495,0.0
USDJPY,20010103,202400,113.65,113.65,113.65,113.65,4,47.90156411699974,0.0
USDJPY,20010103,202500,113.64,113.64,113.64,113.64,4,43.69278574100994,0.0
USDJPY,20010103,202600,113.64,113.64,113.62,113.62,4,36.73998185792882,0.0
USDJPY,20010103,202700,113.61,113.62,113.61,113.62,4,36.73998185792882,0.0
USDJPY,20010103,202800,113.63,113.63,113.63,113.63,4,42.08422814387994,0.0
USDJPY,20010103,202900,113.61,113.61,113.61,113.61,4,35.605510562738786,0.0
USDJPY,20010103,203300,113.61,113.61,113.61,113.61,4,35.605510562738786,0.0
USDJPY,20010103,203500,113.61,113.61,113.61,113.61,4,35.6055105627388,0.0
USDJPY,20010103,203600,113.62,113.62,113.62,113.62,4,41.25328476488881,0.0
USDJPY,20010103,203700,113.62,113.62,113.62,113.62,4,41.25328476488882,0.0
USDJPY,20010103,203800,113.62,113.62,113.62,113.62,4,41.25328476488882,0.0
USDJPY,20010103,203900,113.61,113.61,113.61,113.61,4,37.18044558837139,0.0
USDJPY,20010103,204000,113.62,113.62,113.62,113.62,4,43.217661205745436,0.0
USDJPY,20010103,204100,113.64,113.64,113.64,113.64,4,52.955551842829536,0.0
USDJPY,20010103,204300,113.64,113.64,113.63,113.64,4,52.95555184282954,0.0
USDJPY,20010103,204400,113.64,113.64,113.64,113.64,4,52.95555184282954,0.0
USDJPY,20010103,204600,113.64,113.64,113.64,113.64,4,52.955551842829536,0.0
USDJPY,20010103,204700,113.64,113.64,113.64,113.64,4,52.955551842829536,0.0
USDJPY,20010103,204900,113.64,113.64,113.64,113.64,4,52.955551842829536,0.0
USDJPY,20010103,205000,113.64,113.64,113.64,113.64,4,52.955551842829536,0.0
USDJPY,20010103,205100,113.62,113.62,113.61,113.61,4,36.976231429378785,0.0
USDJPY,20010103,205200,113.61,113.61,113.61,113.61,4,36.97623142937877,0.0
USDJPY,20010103,205300,113.61,113.61,113.61,113.61,4,36.976231429378785,0.0
USDJPY,20010103,205400,113.61,113.61,113.61,113.61,4,36.976231429378785,0.0
USDJPY,20010103,205500,113.61,113.61,113.61,113.61,4,36.976231429378785,0.0
USDJPY,20010103,205700,113.61,113.61,113.61,113.61,4,36.97623142937877,0.0
USDJPY,20010103,205900,113.61,113.61,113.61,113.61,4,36.97623142937877,0.0
USDJPY,20010103,210000,113.61,113.61,113.6,113.6,4,31.63137117903149,0.0
USDJPY,20010103,210100,113.6,113.6,113.6,113.6,4,31.63137117903149,0.0
USDJPY,20010103,210200,113.6,113.6,113.6,113.6,4,31.63137117903149,0.0
USDJPY,20010103,210300,113.6,113.6,113.6,113.6,4,31.63137117903149,0.0
USDJPY,20010103,210400,113.6,113.6,113.6,113.6,4,31.631371179031504,0.0
USDJPY,20010103,210500,113.61,113.61,113.61,113.61,4,43.46807766454898,0.0
USDJPY,20010103,210600,113.61,113.61,113.61,113.61,4,43.46807766454898,0.0
USDJPY,20010103,210700,113.61,113.61,113.61,113.61,4,43.46807766454897,0.0
USDJPY,20010103,210800,113.61,113.61,113.61,113.61,4,43.46807766454897,0.0
USDJPY,20010103,210900,113.61,113.61,113.6,113.6,4,35.25764501419029,0.0
USDJPY,20010103,211000,113.6,113.61,113.6,113.61,4,46.20108392050757,0.0
USDJPY,20010103,211100,113.61,113.61,113.61,113.61,4,46.20108392050757,0.0
USDJPY,20010103,211200,113.61,113.61,113.61,113.61,4,46.20108392050757,0.0
USDJPY,20010103,211300,113.61,113.61,113.61,113.61,4,46.201083920507564,0.0
USDJPY,20010103,211400,113.61,113.61,113.61,113.61,4,46.201083920507564,0.0
USDJPY,20010103,211500,113.61,113.61,113.61,113.61,4,46.20108392050756,0.0
USDJPY,20010103,211600,113.61,113.61,113.61,113.61,4,46.20108392050756,0.0
USDJPY,20010103,211700,113.61,113.63,113.61,113.63,4,65.68774309195771,0.0
USDJPY,20010103,211800,113.62,113.63,113.62,113.63,4,65.68774309195771,0.0
USDJPY,20010103,211900,113.63,113.63,113.62,113.62,4,54.285569841542355,0.0
USDJPY,20010103,212000,113.62,113.62,113.61,113.62,4,54.28556984154235,0.0
USDJPY,20010103,212100,113.62,113.62,113.62,113.62,4,54.285569841542355,0.0
USDJPY,20010103,212200,113.63,113.64,113.63,113.64,4,68.11210122059694,0.0
USDJPY,20010103,212300,113.64,113.64,113.64,113.64,4,68.11210122059694,0.0
USDJPY,20010103,212400,113.64,113.64,113.64,113.64,4,68.11210122059694,0.0
USDJPY,20010103,212500,113.64,113.64,113.62,113.62,4,49.436902396392966,0.0
USDJPY,20010103,212700,113.62,113.62,113.62,113.62,4,49.436902396392966,0.0
USDJPY,20010103,212800,113.62,113.62,113.62,113.62,4,49.436902396392966,0.0
USDJPY,20010103,212900,113.61,113.61,113.61,113.61,4,42.20959970664376,0.0
USDJPY,20010103,213000,113.61,113.61,113.61,113.61,4,42.20959970664376,0.0
USDJPY,20010103,213100,113.61,113.61,113.61,113.61,4,42.20959970664376,0.0
USDJPY,20010103,213400,113.61,113.62,113.61,113.62,4,51.132380551015544,0.0
USDJPY,20010103,213500,113.62,113.62,113.62,113.62,4,51.132380551015544,0.0
USDJPY,20010103,213600,113.62,113.62,113.62,113.62,4,51.13238055101555,0.0
USDJPY,20010103,213700,113.62,113.62,113.62,113.62,4,51.13238055101555,0.0
USDJPY,20010103,213800,113.62,113.62,113.62,113.62,4,51.13238055101555,0.0
USDJPY,20010103,213900,113.62,113.63,113.62,113.63,4,60.06403854452859,0.0
USDJPY,20010103,214000,113.62,113.62,113.61,113.61,4,43.09793697882703,0.0
USDJPY,20010103,214200,113.61,113.61,113.61,113.61,4,43.09793697882703,0.0
USDJPY,20010103,214400,113.6,113.61,113.6,113.61,4,43.09793697882703,0.0
USDJPY,20010103,214500,113.6,113.6,113.59,113.59,4,31.858455033953305,0.0
USDJPY,20010103,214600,113.59,113.59,113.59,113.59,4,31.858455033953305,0.0
USDJPY,20010103,214700,113.59,113.6,113.59,113.6,4,40.80963343467048,0.0
USDJPY,20010103,214800,113.6,113.6,113.6,113.6,4,40.80963343467049,0.0
USDJPY,20010103,214900,113.59,113.6,113.59,113.6,4,40.80963343467049,0.0
USDJPY,20010103,215000,113.6,113.61,113.6,113.6,4,40.809633434670495,0.0
USDJPY,20010103,215100,113.6,113.6,113.6,113.6,4,40.80963343467049,0.0
USDJPY,20010103,215200,113.6,113.6,113.6,113.6,4,40.80963343467049,0.0
USDJPY,20010103,215300,113.6,113.6,113.6,113.6,4,40.80963343467048,0.0
USDJPY,20010103,215400,113.6,113.6,113.59,113.59,4,33.431912248529386,0.0
USDJPY,20010103,215600,113.6,113.6,113.6,113.6,4,44.280044876027425,0.0
USDJPY,20010103,215700,113.59,113.6,113.59,113.6,4,44.28004487602742,0.0
USDJPY,20010103,215800,113.6,113.6,113.6,113.6,4,44.28004487602742,0.0
