<TICKER>,<DTYYYYMMDD>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,%K,%D,Signal SO
USDJPY,20010103,141800,114.23,114.23,114.22,114.23,4,40.00000000001137,70.47619047619041,0.0
USDJPY,20010103,141900,114.24,114.24,114.23,114.23,4,40.00000000001137,50.4761904761942,0.0
USDJPY,20010103,142000,114.23,114.23,114.19,114.2,4,14.285714285720086,31.42857142858094,0.0
USDJPY,20010103,142100,114.2,114.21,114.18,114.18,4,0.0,18.09523809524382,0.0
USDJPY,20010103,142200,114.17,114.19,114.16,114.18,4,20.000000000008527,11.428571428576205,1.0
USDJPY,20010103,142300,114.19,114.19,114.19,114.19,4,29.99999999999858,16.666666666669034,0.0
USDJPY,20010103,142400,114.19,114.2,114.19,114.19,4,29.99999999999858,26.66666666666856,0.0
USDJPY,20010103,142500,114.2,114.22,114.2,114.21,4,49.999999999992895,36.66666666666335,0.0
USDJPY,20010103,142600,114.21,114.22,114.21,114.22,4,59.99999999999716,46.66666666666288,0.0
USDJPY,20010103,142700,114.21,114.23,114.21,114.23,4,70.00000000000142,59.99999999999716,0.0
USDJPY,20010103,142800,114.24,114.29,114.24,114.29,4,100.0,76.66666666666619,0.0
USDJPY,20010103,142900,114.28,114.29,114.28,114.28,4,92.30769230768894,87.43589743589678,0.0
USDJPY,20010103,143000,114.27,114.33,114.27,114.32,4,94.11764705882058,95.47511312216984,-1.0
USDJPY,20010103,143100,114.33,114.34,114.32,114.34,4,100.0,95.47511312216984,0.0
USDJPY,20010103,143200,114.32,114.39,114.32,114.37,4,91.30434782608884,95.14066496163646,-1.0
USDJPY,20010103,143300,114.38,114.43,114.36,114.43,4,100.0,97.10144927536294,0.0
USDJPY,20010103,143400,114.42,114.42,114.41,114.41,4,92.59259259258909,94.63231347289263,-1.0
USDJPY,20010103,143500,114.41,114.41,114.39,114.4,4,88.88888888888889,93.827160493826,0.0
USDJPY,20010103,143600,114.4,114.4,114.39,114.39,4,83.33333333333135,88.27160493826977,0.0
USDJPY,20010103,143700,114.39,114.39,114.37,114.38,4,79.16666666666272,83.79629629629432,0.0
USDJPY,20010103,143800,114.39,114.39,114.36,114.37,4,73.91304347826033,78.80434782608481,0.0
USDJPY,20010103,143900,114.37,114.37,114.36,114.36,4,68.18181818181671,73.75384277557993,0.0
USDJPY,20010103,144000,114.36,114.36,114.35,114.36,4,68.18181818181671,70.09222661396458,0.0
USDJPY,20010103,144100,114.36,114.36,114.36,114.36,4,63.15789473684053,66.50717703349132,0.0
USDJPY,20010103,144200,114.37,114.38,114.37,114.37,4,62.50000000000111,64.61323763955279,0.0
USDJPY,20010103,144300,114.39,114.39,114.39,114.39,4,74.99999999999778,66.8859649122798,0.0
USDJPY,20010103,144400,114.39,114.39,114.38,114.38,4,54.54545454544985,64.01515151514958,0.0
USDJPY,20010103,144500,114.39,114.39,114.39,114.39,4,63.63636363636246,64.39393939393669,0.0
USDJPY,20010103,144600,114.41,114.42,114.4,114.42,4,87.49999999999557,68.56060606060262,0.0
USDJPY,20010103,144700,114.43,114.44,114.42,114.42,4,77.77777777778304,76.30471380471369,0.0
USDJPY,20010103,144800,114.43,114.43,114.41,114.42,4,77.77777777778304,81.01851851852057,0.0
USDJPY,20010103,144900,114.42,114.44,114.42,114.44,4,100.0,85.1851851851887,0.0
USDJPY,20010103,145000,114.44,114.45,114.44,114.44,4,89.99999999999574,89.2592592592596,0.0
USDJPY,20010103,145100,114.44,114.44,114.44,114.44,4,89.99999999999574,93.33333333333049,-1.0
USDJPY,20010103,145200,114.44,114.44,114.44,114.44,4,89.99999999999574,89.99999999999574,0.0
USDJPY,20010103,145300,114.44,114.44,114.41,114.41,4,59.99999999999716,79.9999999999962,-1.0
USDJPY,20010103,145400,114.4,114.4,114.38,114.38,4,22.22222222221696,57.40740740740329,0.0
USDJPY,20010103,145500,114.38,114.38,114.34,114.35,4,9.090909090900869,30.437710437704993,0.0
USDJPY,20010103,145600,114.35,114.36,114.34,114.36,4,18.18181818181466,16.498316498310828,0.0
USDJPY,20010103,145700,114.37,114.38,114.36,114.37,4,27.272727272728446,18.18181818181466,0.0
USDJPY,20010103,145800,114.36,114.37,114.36,114.36,4,18.18181818181466,21.212121212119257,0.0
USDJPY,20010103,145900,114.35,114.35,114.34,114.35,4,9.090909090900869,18.18181818181466,0.0
USDJPY,20010103,150000,114.39,114.39,114.34,114.36,4,18.18181818181466,15.151515151510063,1.0
USDJPY,20010103,150100,114.36,114.36,114.36,114.36,4,18.18181818181466,15.151515151510063,0.0
USDJPY,20010103,150200,114.36,114.36,114.35,114.36,4,18.18181818181466,18.18181818181466,0.0
USDJPY,20010103,150300,114.36,114.36,114.36,114.36,4,18.18181818181466,18.18181818181466,0.0
USDJPY,20010103,150400,114.37,114.37,114.34,114.34,4,0.0,12.121212121209773,0.0
USDJPY,20010103,150500,114.34,114.34,114.34,114.34,4,0.0,6.060606060604886,0.0
USDJPY,20010103,150600,114.34,114.36,114.34,114.36,4,19.999999999997158,6.666666666665719,1.0
USDJPY,20010103,150700,114.36,114.36,114.34,114.34,4,0.0,6.666666666665719,0.0
USDJPY,20010103,150800,114.35,114.35,114.33,114.33,4,0.0,6.666666666665719,0.0
USDJPY,20010103,150900,114.33,114.34,114.33,114.34,4,16.666666666674562,5.555555555558187,1.0
USDJPY,20010103,151000,114.34,114.38,114.34,114.38,4,83.33333333332544,33.333333333333336,0.0
USDJPY,20010103,151100,114.4,114.41,114.39,114.4,4,87.5000000000111,62.500000000003695,0.0
USDJPY,20010103,151200,114.4,114.42,114.4,114.42,4,100.0,90.27777777777885,0.0
USDJPY,20010103,151300,114.42,114.44,114.42,114.44,4,100.0,95.83333333333702,0.0
USDJPY,20010103,151400,114.45,114.45,114.43,114.44,4,91.66666666666272,97.2222222222209,-1.0
USDJPY,20010103,151500,114.44,114.44,114.44,114.44,4,91.66666666666272,94.4444444444418,0.0
USDJPY,20010103,151600,114.45,114.45,114.44,114.45,4,100.0,94.4444444444418,0.0
USDJPY,20010103,151700,114.44,114.44,114.42,114.44,4,91.66666666666272,94.4444444444418,-1.0
USDJPY,20010103,151800,114.44,114.44,114.44,114.44,4,91.66666666666272,94.4444444444418,0.0
USDJPY,20010103,151900,114.44,114.45,114.44,114.44,4,91.66666666666272,91.66666666666272,0.0
USDJPY,20010103,152000,114.45,114.45,114.44,114.44,4,91.66666666666272,91.66666666666272,0.0
USDJPY,20010103,152100,114.44,114.44,114.4,114.4,4,58.33333333333728,80.55555555555424,-1.0
USDJPY,20010103,152200,114.4,114.41,114.39,114.39,4,50.0,66.66666666666667,0.0
USDJPY,20010103,152300,114.39,114.41,114.39,114.41,4,63.636363636357764,57.32323232323168,0.0
USDJPY,20010103,152400,114.4,114.4,114.39,114.39,4,0.0,37.87878787878592,0.0
USDJPY,20010103,152500,114.4,114.4,114.4,114.4,4,16.666666666674562,26.767676767677443,0.0
USDJPY,20010103,152600,114.4,114.4,114.4,114.4,4,16.666666666674562,11.111111111116374,0.0
USDJPY,20010103,152700,114.39,114.4,114.39,114.4,4,16.666666666674562,16.666666666674562,0.0
USDJPY,20010103,152800,114.4,114.42,114.4,114.42,4,50.0,27.77777777778304,1.0
USDJPY,20010103,152900,114.42,114.42,114.4,114.4,4,16.666666666674562,27.77777777778304,0.0
USDJPY,20010103,153000,114.39,114.4,114.39,114.4,4,16.666666666674562,27.77777777778304,0.0
USDJPY,20010103,153100,114.39,114.42,114.39,114.4,4,16.666666666674562,16.666666666674562,0.0
USDJPY,20010103,153200,114.4,114.4,114.4,114.4,4,16.666666666674562,16.666666666674562,0.0
USDJPY,20010103,153300,114.42,114.42,114.4,114.4,4,16.666666666674562,16.666666666674562,0.0
USDJPY,20010103,153400,114.41,114.44,114.39,114.44,4,100.0,44.44444444444971,1.0
USDJPY,20010103,153500,114.44,114.44,114.43,114.43,4,80.00000000001705,65.55555555556387,0.0
USDJPY,20010103,153600,114.4,114.42,114.4,114.42,4,60.000000000005684,80.00000000000757,0.0
USDJPY,20010103,153700,114.42,114.45,114.42,114.44,4,83.33333333332544,74.44444444444939,0.0
USDJPY,20010103,153800,114.45,114.45,114.43,114.45,4,100.0,81.11111111111038,0.0
USDJPY,20010103,153900,114.46,114.49,114.45,114.45,4,60.000000000005684,81.11111111111038,-1.0
USDJPY,20010103,154000,114.45,114.45,114.44,114.44,4,50.0,70.00000000000189,0.0
USDJPY,20010103,154100,114.43,114.43,114.42,114.42,4,30.000000000002842,46.66666666666951,0.0
USDJPY,20010103,154200,114.42,114.42,114.42,114.42,4,30.000000000002842,36.66666666666856,0.0
USDJPY,20010103,154300,114.4,114.4,114.4,114.4,4,10.000000000005684,23.333333333337123,0.0
USDJPY,20010103,154400,114.39,114.4,114.39,114.4,4,10.000000000005684,16.666666666671404,0.0
USDJPY,20010103,154500,114.4,114.42,114.4,114.42,4,30.000000000002842,16.666666666671404,1.0
USDJPY,20010103,154600,114.42,114.42,114.4,114.4,4,10.000000000005684,16.666666666671404,0.0
USDJPY,20010103,154700,114.4,114.4,114.38,114.38,4,0.0,13.333333333336176,0.0
USDJPY,20010103,154800,114.37,114.37,114.36,114.36,4,0.0,3.333333333335228,0.0
USDJPY,20010103,154900,114.36,114.38,114.34,114.38,4,26.666666666662877,8.888888888887626,1.0
USDJPY,20010103,155000,114.37,114.38,114.36,114.38,4,26.666666666662877,17.777777777775253,0.0
USDJPY,20010103,155100,114.38,114.39,114.37,114.39,4,33.333333333333336,28.888888888886367,0.0
USDJPY,20010103,155200,114.39,114.43,114.39,114.4,4,40.00000000000379,33.333333333333336,0.0
USDJPY,20010103,155300,114.39,114.39,114.38,114.38,4,36.36363636362932,36.56565656565548,0.0
USDJPY,20010103,155400,114.37,114.38,114.36,114.36,4,22.22222222221696,32.86195286195002,0.0
USDJPY,20010103,155500,114.36,114.37,114.36,114.37,4,33.333333333333336,30.639730639726537,0.0
USDJPY,20010103,155600,114.37,114.37,114.36,114.37,4,33.333333333333336,29.629629629627875,0.0
USDJPY,20010103,155700,114.37,114.39,114.37,114.39,4,55.55555555555029,40.74074074073899,0.0
USDJPY,20010103,155800,114.39,114.39,114.36,114.36,4,22.22222222221696,37.03703703703353,0.0
USDJPY,20010103,155900,114.36,114.36,114.35,114.35,4,11.111111111100584,29.629629629622613,0.0
USDJPY,20010103,160000,114.34,114.34,114.33,114.34,4,10.000000000004263,14.4444444444406,0.0
USDJPY,20010103,160100,114.33,114.37,114.33,114.37,4,40.00000000000284,20.37037037036923,1.0
USDJPY,20010103,160200,114.36,114.37,114.36,114.37,4,40.00000000000284,30.000000000003315,0.0
USDJPY,20010103,160300,114.36,114.37,114.36,114.36,4,29.99999999999858,36.666666666668085,0.0
USDJPY,20010103,160400,114.37,114.38,114.36,114.37,4,40.00000000000284,36.666666666668085,0.0
USDJPY,20010103,160500,114.36,114.36,114.35,114.35,4,19.999999999994316,29.99999999999858,0.0
USDJPY,20010103,160600,114.34,114.35,114.33,114.35,4,33.33333333332544,31.111111111107533,0.0
USDJPY,20010103,160700,114.35,114.36,114.34,114.36,4,50.0,34.44444444443992,0.0
USDJPY,20010103,160800,114.36,114.36,114.36,114.36,4,50.0,44.444444444441814,0.0
USDJPY,20010103,160900,114.36,114.36,114.34,114.34,4,16.666666666674562,38.88888888889152,0.0
USDJPY,20010103,161000,114.34,114.36,114.34,114.34,4,16.666666666674562,27.77777777778304,0.0
USDJPY,20010103,161100,114.35,114.36,114.33,114.36,4,50.0,27.77777777778304,0.0
USDJPY,20010103,161200,114.36,114.36,114.36,114.36,4,60.000000000005684,42.22222222222675,0.0
USDJPY,20010103,161300,114.36,114.36,114.34,114.34,4,20.00000000001137,43.33333333333902,0.0
USDJPY,20010103,161400,114.35,114.35,114.35,114.35,4,39.999999999994316,40.00000000000379,0.0
USDJPY,20010103,161500,114.35,114.35,114.34,114.34,4,20.00000000001137,26.666666666672352,0.0
USDJPY,20010103,161600,114.31,114.33,114.31,114.33,4,28.57142857142567,29.523809523810453,0.0
USDJPY,20010103,161700,114.33,114.33,114.32,114.33,4,28.57142857142567,25.71428571428757,0.0
USDJPY,20010103,161800,114.33,114.36,114.33,114.36,4,100.0,52.38095238095045,0.0
USDJPY,20010103,161900,114.36,114.36,114.36,114.36,4,100.0,76.19047619047522,0.0
USDJPY,20010103,162000,114.36,114.37,114.35,114.36,4,83.33333333332544,94.4444444444418,0.0
USDJPY,20010103,162100,114.35,114.36,114.35,114.35,4,66.66666666665088,83.33333333332544,0.0
USDJPY,20010103,162200,114.34,114.34,114.33,114.33,4,33.33333333332544,61.11111111110059,0.0
USDJPY,20010103,162300,114.33,114.33,114.31,114.32,4,16.666666666650876,38.888888888875734,0.0
USDJPY,20010103,162400,114.31,114.31,114.29,114.29,4,0.0,16.666666666658774,0.0
USDJPY,20010103,162500,114.29,114.29,114.29,114.29,4,0.0,5.555555555550292,0.0
USDJPY,20010103,162600,114.28,114.29,114.27,114.27,4,0.0,0.0,0.0
USDJPY,20010103,162700,114.27,114.28,114.27,114.28,4,10.000000000004263,3.3333333333347546,1.0
USDJPY,20010103,162800,114.28,114.28,114.26,114.27,4,9.090909090900869,6.363636363635044,0.0
USDJPY,20010103,162900,114.29,114.31,114.29,114.3,4,36.36363636362932,18.484848484844818,0.0
USDJPY,20010103,163000,114.29,114.29,114.29,114.29,4,27.272727272728446,24.242424242419546,0.0
USDJPY,20010103,163100,114.28,114.28,114.28,114.28,4,18.18181818181466,27.27272727272414,0.0
USDJPY,20010103,163200,114.28,114.28,114.27,114.28,4,18.18181818181466,21.212121212119257,0.0
USDJPY,20010103,163300,114.29,114.31,114.29,114.31,4,45.45454545454311,27.272727272724143,0.0
USDJPY,20010103,163400,114.31,114.31,114.31,114.31,4,50.0,37.87878787878592,0.0
USDJPY,20010103,163500,114.29,114.31,114.28,114.28,4,24.99999999999556,40.15151515151289,0.0
USDJPY,20010103,163600,114.28,114.3,114.28,114.29,4,42.85714285714866,39.28571428571474,0.0
USDJPY,20010103,163700,114.29,114.29,114.28,114.28,4,39.999999999994316,35.952380952379514,0.0
USDJPY,20010103,163800,114.28,114.28,114.28,114.28,4,39.999999999994316,40.952380952379094,0.0
USDJPY,20010103,163900,114.27,114.27,114.25,114.25,4,0.0,26.666666666662877,0.0
USDJPY,20010103,164000,114.26,114.26,114.24,114.25,4,14.285714285720086,18.095238095238134,0.0
USDJPY,20010103,164100,114.24,114.24,114.24,114.24,4,0.0,4.761904761906695,0.0
USDJPY,20010103,164200,114.23,114.25,114.23,114.24,4,12.499999999988898,8.928571428569661,1.0
USDJPY,20010103,164300,114.25,114.25,114.23,114.23,4,0.0,4.166666666662966,0.0
USDJPY,20010103,164400,114.24,114.25,114.24,114.25,4,24.99999999999556,12.499999999994818,1.0
USDJPY,20010103,164500,114.25,114.25,114.23,114.24,4,12.499999999988898,12.499999999994818,0.0
USDJPY,20010103,164600,114.23,114.24,114.23,114.24,4,12.499999999988898,16.666666666657786,0.0
USDJPY,20010103,164700,114.23,114.25,114.23,114.24,4,12.499999999988898,12.499999999988896,1.0
USDJPY,20010103,164800,114.25,114.25,114.25,114.25,4,24.99999999999556,16.666666666657786,0.0
USDJPY,20010103,164900,114.25,114.25,114.25,114.25,4,28.57142857142567,22.023809523803376,0.0
USDJPY,20010103,165000,114.23,114.25,114.23,114.24,4,16.666666666650876,23.412698412690702,0.0
USDJPY,20010103,165100,114.23,114.23,114.23,114.23,4,0.0,15.07936507935885,0.0
USDJPY,20010103,165200,114.23,114.23,114.21,114.22,4,16.666666666674562,11.11111111110848,1.0
USDJPY,20010103,165300,114.21,114.23,114.21,114.23,4,40.00000000001137,18.88888888889531,0.0
USDJPY,20010103,165400,114.23,114.23,114.22,114.22,4,25.000000000008882,27.222222222231604,0.0
USDJPY,20010103,165500,114.22,114.23,114.22,114.23,4,50.000000000017764,38.333333333346005,0.0
USDJPY,20010103,165600,114.22,114.22,114.22,114.22,4,25.000000000008882,33.33333333334517,0.0
USDJPY,20010103,165700,114.22,114.23,114.22,114.23,4,50.000000000017764,41.66666666668147,0.0
USDJPY,20010103,165800,114.24,114.24,114.23,114.24,4,74.99999999999112,50.00000000000592,0.0
USDJPY,20010103,165900,114.23,114.24,114.23,114.23,4,50.000000000017764,58.33333333334222,0.0
USDJPY,20010103,170000,114.23,114.24,114.23,114.24,4,74.99999999999112,66.66666666666667,0.0
USDJPY,20010103,170100,114.23,114.23,114.23,114.23,4,50.000000000017764,58.33333333334222,0.0
USDJPY,20010103,170200,114.23,114.23,114.22,114.22,4,25.000000000008882,50.00000000000592,0.0
USDJPY,20010103,170300,114.23,114.23,114.22,114.22,4,25.000000000008882,33.33333333334517,0.0
USDJPY,20010103,170400,114.22,114.23,114.22,114.22,4,33.333333333349124,27.77777777778896,0.0
USDJPY,20010103,170500,114.23,114.25,114.23,114.25,4,100.0,52.77777777778601,0.0
USDJPY,20010103,170600,114.26,114.26,114.26,114.26,4,100.0,77.77777777778304,0.0
USDJPY,20010103,170700,114.25,114.25,114.25,114.25,4,74.99999999999112,91.66666666666372,0.0
USDJPY,20010103,170800,114.25,114.27,114.25,114.26,4,80.00000000001705,85.00000000000273,0.0
USDJPY,20010103,170900,114.28,114.28,114.25,114.25,4,50.0,68.33333333333606,0.0
USDJPY,20010103,171100,114.26,114.26,114.26,114.26,4,66.66666666667456,65.55555555556387,0.0
USDJPY,20010103,171300,114.25,114.25,114.21,114.21,4,0.0,38.88888888889152,0.0
USDJPY,20010103,171400,114.22,114.22,114.19,114.19,4,0.0,22.222222222224854,0.0
USDJPY,20010103,171500,114.19,114.19,114.19,114.19,4,0.0,0.0,0.0
USDJPY,20010103,171600,114.18,114.2,114.18,114.19,4,9.999999999991473,3.3333333333304913,1.0
USDJPY,20010103,171700,114.18,114.18,114.15,114.17,4,15.384615384612863,8.46153846153478,0.0
USDJPY,20010103,171800,114.14,114.14,114.14,114.14,4,0.0,8.46153846153478,0.0
USDJPY,20010103,171900,114.14,114.15,114.14,114.15,4,7.142857142860768,7.509157509157877,0.0
USDJPY,20010103,172100,114.14,114.15,114.13,114.14,4,6.666666666669824,4.603174603176864,1.0
USDJPY,20010103,172200,114.14,114.14,114.12,114.12,4,0.0,4.603174603176864,0.0
USDJPY,20010103,172300,114.12,114.12,114.12,114.12,4,0.0,2.222222222223275,0.0
USDJPY,20010103,172400,114.12,114.12,114.11,114.12,4,5.882352941179421,1.9607843137264735,1.0
USDJPY,20010103,172500,114.12,114.13,114.12,114.13,4,11.764705882350482,5.882352941176634,0.0
USDJPY,20010103,172600,114.14,114.14,114.13,114.14,4,20.0,12.5490196078433,0.0
USDJPY,20010103,172700,114.14,114.14,114.14,114.14,4,21.428571428572155,17.731092436974212,0.0
USDJPY,20010103,172800,114.14,114.14,114.13,114.13,4,18.18181818181466,19.870129870128938,0.0
USDJPY,20010103,173000,114.14,114.14,114.14,114.14,4,33.333333333333336,24.314574314573388,1.0
USDJPY,20010103,173100,114.14,114.14,114.14,114.14,4,33.333333333333336,28.282828282827108,0.0
USDJPY,20010103,173200,114.14,114.14,114.14,114.14,4,42.857142857139955,36.50793650793554,0.0
USDJPY,20010103,173300,114.14,114.14,114.14,114.14,4,74.99999999999112,50.39682539682147,0.0
USDJPY,20010103,173400,114.14,114.14,114.14,114.14,4,74.99999999999112,64.2857142857074,0.0
USDJPY,20010103,173500,114.13,114.13,114.13,114.13,4,49.999999999982236,66.66666666665482,0.0
USDJPY,20010103,173600,114.14,114.14,114.12,114.12,4,33.333333333349124,52.77777777777416,0.0
USDJPY,20010103,173700,114.11,114.11,114.11,114.11,4,0.0,27.777777777777118,0.0
USDJPY,20010103,173800,114.11,114.11,114.11,114.11,4,0.0,11.111111111116374,0.0
USDJPY,20010103,173900,114.12,114.12,114.11,114.11,4,0.0,0.0,0.0
USDJPY,20010103,174000,114.11,114.12,114.11,114.12,4,33.333333333349124,11.111111111116374,1.0
USDJPY,20010103,174100,114.14,114.15,114.14,114.15,4,100.0,44.44444444444971,0.0
USDJPY,20010103,174200,114.14,114.14,114.13,114.13,4,49.999999999982236,61.11111111111045,0.0
USDJPY,20010103,174300,114.14,114.14,114.14,114.14,4,74.99999999999112,74.99999999999112,0.0
USDJPY,20010103,174400,114.14,114.14,114.14,114.14,4,74.99999999999112,66.66666666665482,0.0
USDJPY,20010103,174500,114.14,114.14,114.14,114.14,4,74.99999999999112,74.99999999999112,0.0
USDJPY,20010103,174600,114.13,114.13,114.13,114.13,4,49.999999999982236,66.66666666665482,0.0
USDJPY,20010103,174700,114.14,114.14,114.13,114.13,4,49.999999999982236,58.333333333318535,0.0
USDJPY,20010103,174800,114.11,114.12,114.11,114.12,4,25.000000000008882,41.66666666665778,0.0
USDJPY,20010103,174900,114.12,114.12,114.12,114.12,4,25.000000000008882,33.333333333333336,0.0
USDJPY,20010103,175000,114.12,114.12,114.12,114.12,4,25.000000000008882,25.000000000008882,0.0
USDJPY,20010103,175100,114.13,114.13,114.12,114.12,4,25.000000000008882,25.000000000008882,0.0
USDJPY,20010103,175200,114.12,114.12,114.11,114.11,4,0.0,16.666666666672587,0.0
USDJPY,20010103,175300,114.11,114.11,114.1,114.11,4,20.000000000005684,15.000000000004855,1.0
USDJPY,20010103,175400,114.11,114.11,114.11,114.11,4,20.000000000005684,13.333333333337123,0.0
USDJPY,20010103,175500,114.11,114.11,114.11,114.11,4,25.000000000008882,21.666666666673418,0.0
USDJPY,20010103,175600,114.11,114.11,114.11,114.11,4,25.000000000008882,23.333333333341148,0.0
USDJPY,20010103,175700,114.12,114.12,114.12,114.12,4,50.000000000017764,33.33333333334517,0.0
USDJPY,20010103,175800,114.12,114.14,114.12,114.14,4,100.0,58.33333333334222,0.0
USDJPY,20010103,175900,114.12,114.14,114.12,114.13,4,74.99999999999112,75.00000000000296,0.0
USDJPY,20010103,180000,114.12,114.12,114.12,114.12,4,50.000000000017764,75.00000000000297,0.0
USDJPY,20010103,180100,114.12,114.12,114.11,114.11,4,25.000000000008882,50.00000000000592,0.0
USDJPY,20010103,180200,114.11,114.12,114.11,114.12,4,50.000000000017764,41.66666666668147,0.0
USDJPY,20010103,180300,114.14,114.14,114.14,114.14,4,100.0,58.33333333334222,0.0
USDJPY,20010103,180400,114.14,114.15,114.14,114.15,4,100.0,83.33333333333925,0.0
USDJPY,20010103,180500,114.15,114.16,114.15,114.16,4,100.0,100.0,0.0
USDJPY,20010103,180600,114.16,114.18,114.16,114.18,4,100.0,100.0,0.0
USDJPY,20010103,180700,114.18,114.19,114.18,114.19,4,100.0,100.0,0.0
USDJPY,20010103,180800,114.19,114.19,114.18,114.19,4,100.0,100.0,0.0
USDJPY,20010103,180900,114.19,114.19,114.19,114.19,4,100.0,100.0,0.0
USDJPY,20010103,181000,114.19,114.2,114.19,114.2,4,100.0,100.0,0.0
USDJPY,20010103,181100,114.2,114.22,114.2,114.22,4,100.0,100.0,0.0
USDJPY,20010103,181200,114.22,114.23,114.22,114.23,4,100.0,100.0,0.0
USDJPY,20010103,181300,114.23,114.23,114.17,114.18,4,58.33333333333728,86.11111111111244,-1.0
USDJPY,20010103,181400,114.17,114.17,114.15,114.15,4,33.33333333333728,63.88888888889153,0.0
USDJPY,20010103,181500,114.15,114.15,114.15,114.15,4,33.33333333333728,41.666666666670615,0.0
USDJPY,20010103,181600,114.15,114.15,114.14,114.14,4,0.0,22.222222222224854,0.0
USDJPY,20010103,181700,114.14,114.14,114.13,114.13,4,0.0,11.111111111112427,0.0
USDJPY,20010103,181800,114.17,114.2,114.14,114.14,4,10.000000000004263,3.3333333333347546,1.0
USDJPY,20010103,181900,114.08,114.09,114.08,114.08,4,0.0,3.3333333333347546,0.0
USDJPY,20010103,182000,114.06,114.06,114.06,114.06,4,0.0,3.3333333333347546,0.0
USDJPY,20010103,182100,114.03,114.08,114.03,114.08,4,24.999999999998224,8.33333333333274,1.0
USDJPY,20010103,182200,114.09,114.17,114.09,114.17,4,69.99999999999929,31.666666666665837,0.0
USDJPY,20010103,182300,114.2,114.2,114.18,114.19,4,79.99999999999716,58.33333333333155,0.0
USDJPY,20010103,182400,114.19,114.19,114.19,114.19,4,79.99999999999716,76.66666666666454,0.0
USDJPY,20010103,182500,114.23,114.3,114.23,114.3,4,100.0,86.66666666666477,0.0
USDJPY,20010103,182600,114.31,114.31,114.27,114.27,4,85.71428571428353,88.57142857142689,-1.0
USDJPY,20010103,182700,114.28,114.28,114.25,114.25,4,78.57142857142784,88.09523809523712,0.0
USDJPY,20010103,182800,114.25,114.25,114.25,114.25,4,78.57142857142784,80.95238095237974,0.0
USDJPY,20010103,182900,114.25,114.29,114.25,114.29,4,92.85714285714431,83.33333333333333,0.0
USDJPY,20010103,183000,114.28,114.29,114.28,114.28,4,89.28571428571392,86.90476190476203,0.0
USDJPY,20010103,183100,114.29,114.31,114.29,114.31,4,100.0,94.04761904761942,0.0
USDJPY,20010103,183200,114.3,114.3,114.29,114.29,4,92.85714285714431,94.04761904761942,-1.0
USDJPY,20010103,183300,114.28,114.28,114.27,114.27,4,85.71428571428353,92.85714285714262,0.0
USDJPY,20010103,183400,114.28,114.31,114.28,114.29,4,92.85714285714431,90.47619047619071,0.0
USDJPY,20010103,183500,114.29,114.29,114.22,114.23,4,63.63636363636422,80.7359307359307,-1.0
USDJPY,20010103,183600,114.21,114.22,114.2,114.2,4,15.384615384612863,57.29270729270713,0.0
USDJPY,20010103,183700,114.2,114.21,114.2,114.21,4,16.66666666666272,31.895881895879935,0.0
USDJPY,20010103,183800,114.22,114.22,114.21,114.21,4,9.090909090900869,13.714063714058819,0.0
USDJPY,20010103,183900,114.2,114.2,114.17,114.17,4,0.0,8.58585858585453,0.0
USDJPY,20010103,184000,114.15,114.15,114.15,114.15,4,0.0,3.03030303030029,0.0
USDJPY,20010103,184100,114.15,114.15,114.14,114.14,4,0.0,0.0,0.0
USDJPY,20010103,184200,114.13,114.13,114.12,114.12,4,0.0,0.0,0.0
USDJPY,20010103,184300,114.13,114.14,114.12,114.12,4,0.0,0.0,0.0
USDJPY,20010103,184400,114.11,114.11,114.09,114.09,4,0.0,0.0,0.0
USDJPY,20010103,184500,114.1,114.1,114.09,114.09,4,0.0,0.0,0.0
USDJPY,20010103,184600,114.09,114.09,114.09,114.09,4,0.0,0.0,0.0
USDJPY,20010103,184700,114.09,114.11,114.09,114.09,4,0.0,0.0,0.0
USDJPY,20010103,184800,114.08,114.08,113.81,113.91,4,20.833333333331975,6.944444444443992,1.0
USDJPY,20010103,184900,113.86,113.86,113.81,113.85,4,9.75609756097375,10.196476964768575,0.0
USDJPY,20010103,185000,113.86,113.92,113.86,113.9,4,21.951219512196136,17.51355013550062,1.0
USDJPY,20010103,185100,113.89,113.94,113.89,113.93,4,29.26829268292818,20.32520325203269,0.0
USDJPY,20010103,185200,113.94,113.94,113.89,113.89,4,20.512820512820046,23.91077756931479,0.0
USDJPY,20010103,185300,113.87,113.87,113.84,113.84,4,8.823529411764952,19.534880869171058,0.0
USDJPY,20010103,185400,113.79,113.81,113.79,113.79,4,0.0,9.778783308194999,0.0
USDJPY,20010103,185500,113.81,113.81,113.81,113.81,4,5.71428571428467,4.845938375349874,1.0
USDJPY,20010103,185600,113.84,113.84,113.77,113.77,4,0.0,1.9047619047615567,0.0
USDJPY,20010103,185700,113.75,113.75,113.75,113.75,4,0.0,1.9047619047615567,0.0
USDJPY,20010103,185800,113.76,113.78,113.76,113.78,4,8.333333333333663,2.7777777777778874,1.0
USDJPY,20010103,185900,113.79,113.81,113.75,113.75,4,0.0,2.7777777777778874,0.0
USDJPY,20010103,190000,113.74,113.75,113.71,113.71,4,0.0,2.7777777777778874,0.0
USDJPY,20010103,190100,113.7,113.7,113.69,113.69,4,0.0,0.0,0.0
